date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:30:25	834113/834113	---M--	200	added ('OK')	image/png	etag:%221d82c9c9be17bc1%22	https://www.healthcaredms.com/Sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/6-Social-Media-Strategies-for-Healthcare-Practices.png	D:/clones/h1/www.healthcaredms.com/Sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/6-Social-Media-Strategies-for-Healthcare-Practices.png	(from https://www.healthcaredms.com/blog/actionable-social-media-marketing-strategies)
13:30:26	121471/121471	---M--	200	added ('OK')	image/png	etag:%221d831f50a7b0e7f%22	https://www.healthcaredms.com/images/tinymce/Number-of-internet-users-in-india.png	D:/clones/h1/www.healthcaredms.com/images/tinymce/Number-of-internet-users-in-india.png	(from https://www.healthcaredms.com/blog/actionable-social-media-marketing-strategies)
13:30:27	213530/213530	---M--	200	added ('OK')	image/jpeg	etag:%221d82c9d67c5929a%22	https://www.healthcaredms.com/images/tinymce/19206Target-right-audience.jpg	D:/clones/h1/www.healthcaredms.com/images/tinymce/19206Target-right-audience.jpg	(from https://www.healthcaredms.com/blog/actionable-social-media-marketing-strategies)
13:30:27	12591/12591	---M--	200	added ('OK')	image/png	etag:%221d82c9ea6108eaf%22	https://www.healthcaredms.com/images/tinymce/provide-info-to-the-patients.png	D:/clones/h1/www.healthcaredms.com/images/tinymce/provide-info-to-the-patients.png	(from https://www.healthcaredms.com/blog/actionable-social-media-marketing-strategies)
13:30:28	20721/20721	---M--	200	added ('OK')	image/png	etag:%221d82c9ed193faf1%22	https://www.healthcaredms.com/images/tinymce/Answer-Questions.png	D:/clones/h1/www.healthcaredms.com/images/tinymce/Answer-Questions.png	(from https://www.healthcaredms.com/blog/actionable-social-media-marketing-strategies)
13:30:31	65994/65994	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Aug%202024%2013:30:29%20GMT	https://www.healthcaredms.com/blog/tag/social-media-actionable-tips	D:/clones/h1/www.healthcaredms.com/blog/tag/social-media-actionable-tips.html	(from https://www.healthcaredms.com/blog/actionable-social-media-marketing-strategies)
13:30:32	43916/43916	---M--	200	added ('OK')	image/webp	etag:%221d816849f35c80c%22	https://www.healthcaredms.com/themes/healthcare-dms/images/digital-marketing-banner.webp	D:/clones/h1/www.healthcaredms.com/themes/healthcare-dms/images/digital-marketing-banner.webp	(from https://www.healthcaredms.com/digital-marketing)
13:30:34	30041/30041	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:31:59%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/digital-marketing-section1-thumb.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/digital-marketing-section1-thumb.jpg	(from https://www.healthcaredms.com/digital-marketing)
13:30:36	38254/38254	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:32:04%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/healthcare-digital-marketing-thumb.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/healthcare-digital-marketing-thumb.jpg	(from https://www.healthcaredms.com/digital-marketing)
13:30:37	34252/34252	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:32:04%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/healthcare-dms-for-digital-marketing-thumb.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/healthcare-dms-for-digital-marketing-thumb.jpg	(from https://www.healthcaredms.com/digital-marketing)
